,id,tweet,id_autor,metrics,source,created_at,fecha,sentimiento,positividad,neutralidad,negatividad
177,1523856097697832960,@ficogutierrez @dany1959 así es  darle todo el apoyo a nuestros héroes,732621171825475584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:43:00+00:00,2022-05-10,POS,0.9250087141990662,0.07198631763458252,0.003004934173077345
178,1523856096556994560,@ivanald08336487 @mnicagonzlezpr2 @ficogutierrez boba triplehijueputa,326114011,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:42:59+00:00,2022-05-10,NEG,0.010413947515189648,0.011611650697886944,0.9779744148254395
179,1523856059923939328,@ficogutierrez ,1513311625499099153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:42:51+00:00,2022-05-10,NEU,0.3415328562259674,0.6237945556640625,0.03467259183526039
180,1523856007574835202,@ficogutierrez los pueblos no quieren limosna  ellos desean justicia y reparación  que les devuelvan las tierras que fueran arrebatadas por la violencia #petroescambioporlavida,1623599977,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:42:38+00:00,2022-05-10,NEG,0.016099553555250168,0.2114972621202469,0.7724031805992126
181,1523855996011040768,@vargasvilcol @pirodriguez15 @sergio_fajardo @ficogutierrez @petrogustavo #notodovale @isazuleta la senadora de los 238 votos 🙄 ,67135621,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:42:35+00:00,2022-05-10,NEG,0.0026999975088983774,0.05533406138420105,0.9419659376144409
182,1523855920106778625,@pascaljuan22 @johngomez0819 @ficogutierrez yo veo que quieren que gane petro  no estarían amenazando para que voten por el  petro es la opción de los delincuentes ,1097327266802077701,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2022-05-10 02:42:17+00:00,2022-05-10,NEU,0.02266867272555828,0.5688391327857971,0.4084922671318054
183,1523855880256737280,@ficogutierrez populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo populismo,58370071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2022-05-10 02:42:08+00:00,2022-05-10,NEG,0.02521899715065956,0.25942084193229675,0.715360164642334
184,1523855867531173888,@wildrianorozco @ficogutierrez @sergio_fajardo esa es la actitud bro! 👍,1525401704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:42:05+00:00,2022-05-10,POS,0.942143440246582,0.055316682904958725,0.0025398130528628826
185,1523855850472890368,@migu_e @freddyblade @ficogutierrez conta donde el estudio es gratis en que país del mundo ?,235606462,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:42:01+00:00,2022-05-10,NEU,0.002395627088844776,0.9804256558418274,0.017178736627101898
186,1523855818235518980,#candidatospresidenciales @petrogustavo @ficogutierrez @ingridbetancurd @rodolfohernandez #humordelbueno #tendencia @caracoltv @canalrcn 🤣🇨🇴 ,4582658607,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:41:53+00:00,2022-05-10,NEU,0.012661841697990894,0.9809549450874329,0.0063831922598183155
187,1523855796437667840,@ficogutierrez promesas razonables y sostenibles fico presidente 👍,146217459,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 4, 'quote_count': 0}",Twitter for Android,2022-05-10 02:41:48+00:00,2022-05-10,NEU,0.3416816294193268,0.6442217230796814,0.014096641913056374
188,1523855751554420736,@jose6522 @ficogutierrez dios*,64886006,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:41:37+00:00,2022-05-10,NEU,0.04880750924348831,0.8531177639961243,0.09807472676038742
189,1523855743253991427,@ficobogota @ficogutierrez ,583076854,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:41:35+00:00,2022-05-10,NEU,0.13677184283733368,0.7522822618484497,0.11094583570957184
190,1523855732499787777,@natiibedoya @ficogutierrez hay que luchar por esos contras,284267400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:41:33+00:00,2022-05-10,NEU,0.40501832962036133,0.5902760624885559,0.004705603700131178
191,1523855711234670594,@ficogutierrez fico pero ya eso está propongo mejor  elimine universidades públicas  pague semestres en privadas de los estudiantes de estratos 1 2 3 y verá q educa más estudiantes y mejor calidad  de paso salimos de ese antro de fecode,1216915901087469569,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:41:28+00:00,2022-05-10,NEU,0.023537151515483856,0.5675784349441528,0.40888434648513794
192,1523855680926531585,@ficogutierrez debieran no publicar en twitter y dejar aquí solamente a los bandidos delpetro  todo lo que ellos publican es válido así sean calumnias difamaciones incitaciones al odio  tweets abusivos  amenazas contra la nación  insultos  palabras ofensivas etc  lo que prohibe @twitter,771910450871169024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:41:20+00:00,2022-05-10,NEG,0.0009561398765072227,0.004812376573681831,0.9942315816879272
193,1523855674425413634,@moissangulo8 @divarixxi @ficogutierrez y la salvación entonces según bobazo es el mlpdo de petro que lo apoyan los clanes del golfo  las farc eln y todo esa recua de mlpdos corruptos como bolívar  barreras  benedeti  córdoba? estos bobazos mamertos en definitiva es que no se ayudan son es pero cerrados para pensar,81627249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:41:19+00:00,2022-05-10,NEG,0.0008470527245663106,0.003645093645900488,0.9955078363418579
194,1523855618553040899,"@natiibedoya @ficogutierrez ""parranda de uribistas""¿uribistas peyorativo de    ? los leo",1297730248088395776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2022-05-10 02:41:05+00:00,2022-05-10,NEG,0.011192447505891323,0.22382882237434387,0.7649787664413452
195,1523855606465110018,@ficobogota @ficogutierrez ,583076854,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:41:03+00:00,2022-05-10,NEU,0.13677184283733368,0.7522822618484497,0.11094583570957184
196,1523855476177391618,@ghitis @ficogutierrez ja ja ja,212093446,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:40:32+00:00,2022-05-10,NEU,0.22001926600933075,0.777771532535553,0.0022093146108090878
197,1523855400604512260,yo quiero poner de fico   pero me da miedo de ustedes la primera y mas asesina ¡ primera línea ! @ficogutierrez ,470757868,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:40:14+00:00,2022-05-10,NEG,0.0005565153551287949,0.003068008925765753,0.9963755011558533
198,1523855400415678464,el presidente de la gente la reventó hoy en palmira… los demás que lloren 🤣🤣🤣 gracias @visualdronew @ficogutierrez @fujicolaura @claudialuci1018 @jarizabaletaf @crilombia @ghitis @rodrigoaguacla @elmonosanchezof @alfrerai ,242973801,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPad,2022-05-10 02:40:13+00:00,2022-05-10,NEU,0.0753224715590477,0.9101972579956055,0.014480337500572205
199,1523855328831488000,@jose6522 @ficogutierrez ponen a dios en trinos y plaza pública pero por detrás lo apoyan asesinos  muy curiosa su cristiandad  no matarás dicen por ahí  pero aquí adoran a los asesinos ,64886006,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:39:56+00:00,2022-05-10,NEG,0.0020656995475292206,0.05844482034444809,0.9394895434379578
200,1523855260539838466,espero que en estos momentos de pico de violencia en el pais  la seguridad @ficogutierrez también sea tenida en cuenta  nada raro haya planes detrás de cámaras ,256558379,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:39:40+00:00,2022-05-10,NEU,0.018340038135647774,0.6483442783355713,0.3333157002925873
201,1523855230110248960,@ficogutierrez el país le está vendiendo su conciencia a un puñado de terroristas  que ya compraron a la justicia   y van a acabar con la democracia ,1258447533975703552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:39:33+00:00,2022-05-10,NEG,0.0005259702447801828,0.0012411525240167975,0.9982328414916992
202,1523855158601469955,@chrigarces @ficogutierrez este domingo 29 de mayo/22colombia vota por #equipoporcolombiafico #ficopresidente #laravicepresidente ,1059526551681810432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:39:16+00:00,2022-05-10,NEU,0.10583987832069397,0.8366717100143433,0.05748835951089859
203,1523855009884119049,@wildrianorozco @ficogutierrez @sergio_fajardo ojalá y no se vaya pa donde el man de las bolsas después que lo han usado e insultado tanto……sería frustrante para el país y sus seguidores  fuerte abrazo y que viva la democracia ,1525401704,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:38:40+00:00,2022-05-10,NEG,0.001646264223381877,0.0072118863463401794,0.9911419153213501
204,1523855009330642946,@ficogutierrez arias hotoniel será su su ministro de defensa,757926774,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:38:40+00:00,2022-05-10,NEU,0.004176849965006113,0.9829763174057007,0.01284680888056755
205,1523854922869088256,@pactohmed @ficogutierrez @wilsonariasc @petrogustavo @estebanrestre @independien @jojare2 tan guevones  el hombre esta anotando algun tema importante  jueputas si son estupidos  estos zurdos  @wilsonariasc mamertos no hayan q sacar  se reunen a ver como la cagan ,208596672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2022-05-10 02:38:20+00:00,2022-05-10,NEG,0.000520615722052753,0.0020871544256806374,0.9973921775817871
206,1523854862395584512,@diego_molano @ivanduque @alvarouribevel  @ficogutierrez  @natiibedoya @mariafdacabal miren lo q su adorada @policiacolombia ayuda a los criminales asesinan campesinos jóvenes @wradiocolombia @ivancepedacast @elpais_inter @infobaeamerica @heliodoptero @petrogustavo @hri_ong ,365231613,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:38:05+00:00,2022-05-10,NEG,0.0016118709463626146,0.005643823184072971,0.9927443265914917
207,1523854770561110016,@rcnradio @ficogutierrez cuidate por favor  andas muy relajado y demasiado cercano a la gente ya toma distancia  y tu casco  blindado y chaleco antibalas  dios te guarde,1156419049674485762,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:37:43+00:00,2022-05-10,NEU,0.12670724093914032,0.8707151412963867,0.0025775651447474957
208,1523854699769876483,@angelalilileon @gabrieljvelasco @ficogutierrez 😂 “quiero hacer una denuncia anónima”  súper convincente ,1503925366229979142,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:37:26+00:00,2022-05-10,NEU,0.0041831424459815025,0.7478021383285522,0.24801471829414368
209,1523854657457639426,@ficogutierrez ,1518439826428674049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2022-05-10 02:37:16+00:00,2022-05-10,NEU,0.3415328562259674,0.6237945556640625,0.03467259183526039
210,1523854647861157888,@johnmiltonr_ @sergio_fajardo @ficogutierrez @petrogustavo hablo el quemao,2369696856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2022-05-10 02:37:14+00:00,2022-05-10,NEG,0.005677378736436367,0.35011404752731323,0.6442086696624756
211,1523854604232015875,@ficogutierrez ,1507047259925626889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:37:04+00:00,2022-05-10,NEU,0.3415328562259674,0.6237945556640625,0.03467259183526039
212,1523854588301950979,@miltonhav @faisalborelly @ficogutierrez @cedemocra este domingo 29 de mayo/22colombia vota por #equipoporcolombiafico #ficopresidente #laravicepresidente ,1059526551681810432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:37:00+00:00,2022-05-10,NEU,0.12345384806394577,0.826583206653595,0.04996286705136299
213,1523854587412766725,@ficogutierrez hay que combatir ese narcotrafico  si señor  😬,2318732368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:37:00+00:00,2022-05-10,NEU,0.011745904572308064,0.9622786045074463,0.025975525379180908
214,1523854579586277377,@ficogutierrez esa parte ya está  lo que debemos hacer es mejorar la calidad de la educación  evaluación de los profesores ,407297075,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2022-05-10 02:36:58+00:00,2022-05-10,NEU,0.006735906004905701,0.9848554730415344,0.008408628404140472
215,1523854503824478209,@dona_pily2 @ficogutierrez este domingo 29 de mayo/22colombia vota por #equipoporcolombiafico #ficopresidente #laravicepresidente ,1059526551681810432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:36:40+00:00,2022-05-10,NEU,0.10583987832069397,0.8366717100143433,0.05748835951089859
216,1523854492894117890,@meenakamal12 @gabrieljvelasco @ficogutierrez alianza criminal milenaria⬇️⬇️⬇️⬇️ ,1503925366229979142,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:36:37+00:00,2022-05-10,NEU,0.008282245136797428,0.7926940321922302,0.19902369379997253
217,1523854487580037120,se imaginan unir las mejores ideas de @enrique_gomezm @ingrodolfohdez @ficogutierrez pero que gobierne @johnmiltonr_ con ese corazón grande  humilde y lleno de dios  sería el mejor gobierno en siglos   ,89283998,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",Twitter for Android,2022-05-10 02:36:36+00:00,2022-05-10,POS,0.9404642581939697,0.05512593686580658,0.004409893415868282
218,1523854473189285888,fico equipo en miami lideró una caravana con decenas de carros patriotas  todo esto con el objetivo de informar y activar a la comunidad colombo americana con respecto a la importancia de participar en las elecciones de mayo 29  2022  sigue a @ficogutierrez úne @ficoequipoenmiami ,1716430945,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:36:32+00:00,2022-05-10,NEU,0.06273303180932999,0.924858808517456,0.012408164329826832
219,1523854466172268550,@conservadorcol @marianoamigo19 @ficogutierrez a petro lo derrotamos en las urnas  con votos después ya no hay tiempo de llorar fico presidente en la primera vuelta ,560556573,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",Twitter for Android,2022-05-10 02:36:31+00:00,2022-05-10,NEU,0.052114419639110565,0.7905184626579285,0.15736711025238037
220,1523854458316365830,@davidsierradaza @ficogutierrez @noticiascaracol jajajajajajajjajajajajjjajajajajaj y por eso se le cayó el edifico space! el estadista de la oficina!,1394134778643894272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2022-05-10 02:36:29+00:00,2022-05-10,NEG,0.0026258917059749365,0.03438538312911987,0.9629886746406555
221,1523854374346366976,@ficogutierrez ustedes si le creen a esta gononea?,1501240809324261382,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:36:09+00:00,2022-05-10,NEG,0.001798527897335589,0.028838252648711205,0.969363272190094
222,1523854342872256512,@davidsierradaza @ficogutierrez @noticiascaracol se crecio con todos estos bandidos jajajajajajajajajaja ,69327745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2022-05-10 02:36:01+00:00,2022-05-10,NEG,0.005499172490090132,0.08336778730154037,0.9111329317092896
223,1523854317970731012,@natiibedoya @ficogutierrez gente plástica ,305229061,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:35:55+00:00,2022-05-10,NEG,0.0012772656045854092,0.011349347420036793,0.987373411655426
224,1523854312341835776,y aún con registrador propio  con jurados de @fecode y con los bandidos de #farc y #clandelgolfo amenazando en municipios a favor de petro  incluso así  vamos a subir a #ficopresidente2022  por que a este país lo sacamos adelante por que lo sacamos!!  @ficogutierrez,75194299,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2022-05-10 02:35:54+00:00,2022-05-10,NEG,0.03274978697299957,0.2476217895746231,0.7196283936500549
225,1523854273691410434,@salvatorejam1 @pazprogreso @ficogutierrez @isazuleta 👍👍👍,76175783,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:35:45+00:00,2022-05-10,NEU,0.04684194177389145,0.9437844157218933,0.009373591281473637
226,1523854257115611136,@eugenavi @juanjo1727 @ficogutierrez @pjberrio @elcolombiano ojalá fuera con la procuraduria   ojo con la seguridad de fico  quintuplicarle si seguridad   ojo colombia  mucho cuidado con el candidato,4461179009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for Android,2022-05-10 02:35:41+00:00,2022-05-10,NEU,0.006852428894490004,0.9398277401924133,0.05331985279917717
227,1523854246470471682,@prensamut @ficogutierrez @migueluribet @horadelaverdad este domingo 29 de mayo/22colombia vota por #equipoporcolombiafico #ficopresidente #laravicepresidente ,1059526551681810432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:35:38+00:00,2022-05-10,NEU,0.12345384806394577,0.826583206653595,0.04996286705136299
228,1523854193706078215,@conservadorcol @ficogutierrez mas bandidos +clanes ,69327745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2022-05-10 02:35:26+00:00,2022-05-10,NEG,0.003696838393807411,0.016264189034700394,0.9800389409065247
229,1523854146985766918,@ficogutierrez ¿sabe la última?uribe también obliga a votar por petro 🤣,2274728964,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android,2022-05-10 02:35:15+00:00,2022-05-10,NEU,0.008690430782735348,0.7550550699234009,0.2362545281648636
230,1523854133178122241,@ficogutierrez 77 mil razones para no votar por fico: ,1401253890247516162,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:35:11+00:00,2022-05-10,NEU,0.005857120733708143,0.6876534819602966,0.30648940801620483
231,1523854112495964160,@ficogutierrez ,274740063,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2022-05-10 02:35:06+00:00,2022-05-10,NEU,0.3415328562259674,0.6237945556640625,0.03467259183526039
232,1523854088793956356,@ssanchva @ledamejia21 @alvarouribevel @ivanduque @ficogutierrez buenos días @lcvelez acá lo explica muy bien @jmilei cuando la izquierda es pillada  ellos todo lo suavizan  que sí  pero que no  que fue que no lo  entendieron y son dueños de la @cortesupremaj @cconstitucional @pgn_col @cgr_colombia @cne_colombia para 🔥 ,216450918,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:35:01+00:00,2022-05-10,NEU,0.006383349187672138,0.9760122895240784,0.017604395747184753
233,1523854055952601088,@conservadorcol @ficogutierrez 🙋🏻‍♂️,207378510,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:34:53+00:00,2022-05-10,NEU,0.011869215406477451,0.9795051217079163,0.008625734597444534
234,1523854052077019136,@johnmiltonr_ @sergio_fajardo @ficogutierrez @petrogustavo juego sucio el que usted hizo a los muertos en las marchas  a quienes perdieron los ojos y los desaparecidos  votando no a la moción de sensura de molano  a sus feligreses mintiendo sobre el país y aprovechándose de ellos para su propio beneficio  eso es juego sucio,340616810,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:34:52+00:00,2022-05-10,NEG,0.00046691930037923157,0.0015229645650833845,0.9980100989341736
235,1523854047865942017,@albertomariofor @arielanaliza @ficogutierrez federico gutiérrez presidente de colombia,1482117398710960132,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:34:51+00:00,2022-05-10,NEU,0.07370615005493164,0.9036926031112671,0.022601256147027016
236,1523854040341356544,@ficogutierrezz @ficogutierrez fico se protege de fico con ayuda del narcotrafico  los mismos con las mismas  entre bomberos no se pisan las mangueras ,69327745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2022-05-10 02:34:49+00:00,2022-05-10,NEU,0.018221935257315636,0.8489153385162354,0.13286276161670685
237,1523854022565937156,@antioquenasoy @ficogutierrez no mire bien uriburro es la nea de fico #ficoelsucio,274740063,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:34:45+00:00,2022-05-10,NEG,0.0017966857412829995,0.015490866266191006,0.9827123880386353
238,1523854001804124161,@ficogutierrez narcotráfico y paramilitarismo: ,1401253890247516162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:34:40+00:00,2022-05-10,NEG,0.008909085765480995,0.10441865026950836,0.88667231798172
239,1523853972892790786,@ficogutierrez cuantos gobiernos inservibles van a volver a decirles looooooo mismo!! el descaro no tiene límites ,915251606496710662,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2022-05-10 02:34:33+00:00,2022-05-10,NEG,0.0006260158843360841,0.0017772335559129715,0.997596800327301
240,1523853966341193728,@ficogutierrez @elcolombiano dios la bendiga,1073364343822127105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:34:32+00:00,2022-05-10,POS,0.9220569729804993,0.07508537173271179,0.002857682527974248
241,1523853955050225665,@jeison_heroecnn @juliancardona76 @ficogutierrez muchas de esas madres lastimosamente apoyan al guerrillo indultado ,1458083858709110788,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:34:29+00:00,2022-05-10,NEG,0.0006480993470177054,0.004056329373270273,0.9952955842018127
242,1523853891615535104,@ficogutierrez ,1401253890247516162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:34:14+00:00,2022-05-10,NEU,0.3415328562259674,0.6237945556640625,0.03467259183526039
243,1523853883843518466,@pascaljuan22 @johngomez0819 @ficogutierrez que pena pero acá los del paro armado están obligando a la gente a votar por petro  ¿ entonces?,1097327266802077701,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2022-05-10 02:34:12+00:00,2022-05-10,NEG,0.0016975647304207087,0.011457404121756554,0.9868450164794922
244,1523853867779244032,@ficogutierrez ponte fishco en el tarjetón,174306368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:34:08+00:00,2022-05-10,NEU,0.002627228619530797,0.9872499108314514,0.010122987441718578
245,1523853852973350914,@ficogutierrez ,1401253890247516162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:34:05+00:00,2022-05-10,NEU,0.3415328562259674,0.6237945556640625,0.03467259183526039
246,1523853785570893825,@ficogutierrez sigo indeciso  pero si pones a dios de primero en tu vida  y defiendes a la vida (no al aborto) y defiendes a la familia  tendrás mi voto y el de muchos cristianos de colombia   quiero escuchar tu compromiso respecto a esto que te digo y te pido   saludos ,71437118,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2022-05-10 02:33:48+00:00,2022-05-10,NEU,0.015869364142417908,0.9794848561286926,0.004645812790840864
247,1523853777895317505,@ficogutierrez candidato no arme cortinas de humo  mas  bien sea sensato y exponga sus plan erno    perdon es que no tiene  por eso gasta su tiempo en cazar peleas con los candidatos rivales     que pereza al igual que este gobierno  ,1491979311213121543,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:33:47+00:00,2022-05-10,NEG,0.0005654077394865453,0.0019168208818882704,0.9975178241729736
248,1523853754474414081,@ficogutierrez ,1401253890247516162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:33:41+00:00,2022-05-10,NEU,0.3415328562259674,0.6237945556640625,0.03467259183526039
249,1523853708303425536,@ficogutierrez ,1401253890247516162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:33:30+00:00,2022-05-10,NEU,0.3415328562259674,0.6237945556640625,0.03467259183526039
250,1523853687709642752,la forma como está subiendo @ficogutierrez es impresionante  no dudo que pueda ganar en primera vuelta ,2719225127,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2022-05-10 02:33:25+00:00,2022-05-10,POS,0.9822576642036438,0.013552737422287464,0.004189666826277971
251,1523853683208994817,@conservadorcol @ficogutierrez ✋,812135305134374914,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2022-05-10 02:33:24+00:00,2022-05-10,NEU,0.008198565803468227,0.9846182465553284,0.007183211389929056
252,1523853667807502338,@ficogutierrez ,1401253890247516162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:33:20+00:00,2022-05-10,NEU,0.3415328562259674,0.6237945556640625,0.03467259183526039
253,1523853610207137793,@ficogutierrez ,1401253890247516162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:33:07+00:00,2022-05-10,NEU,0.3415328562259674,0.6237945556640625,0.03467259183526039
254,1523853579890659333,@ficogutierrez corrupción presidente: ,1401253890247516162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2022-05-10 02:32:59+00:00,2022-05-10,NEG,0.005998039618134499,0.11981001496315002,0.87419193983078
